ch1,ch2,ch3,ch4,ch5,ch6
588,602,600,586,601,578
588,602,600,586,601,578
588,602,600,586,601,578
589,581,589,590,591,583
589,581,589,590,591,583
589,581,589,590,591,583
583,598,591,591,593,591
583,598,591,591,593,591
583,598,591,591,593,591
586,591,584,582,583,578
586,591,584,582,583,578
586,591,586,584,600,595
586,591,586,584,600,595
586,591,586,584,600,595
582,585,570,592,600,583
582,585,570,592,600,583
582,585,570,592,600,583
583,580,585,588,591,583
583,580,585,588,591,583
587,597,592,583,583,579
587,597,592,583,583,579
587,597,592,583,583,579
588,593,594,593,588,588
588,593,594,593,588,588
588,593,594,593,588,588
585,589,588,593,597,591
585,589,588,593,597,591
588,588,604,595,591,591
588,588,604,595,591,591
588,588,604,595,591,591
583,582,584,589,598,577
583,582,584,589,598,577
583,582,584,589,598,577
583,579,575,591,597,595
583,579,575,591,597,595
583,579,575,591,597,595
585,596,583,593,597,597
585,596,583,593,597,597
586,594,587,587,596,591
586,594,587,587,596,591
586,594,587,587,596,591
588,586,578,583,588,591
588,586,578,583,588,591
588,586,578,583,588,591
588,582,595,589,594,596
588,582,595,589,594,596
588,582,595,589,594,596
583,583,590,582,586,580
583,583,590,582,586,580
589,583,600,598,587,580
589,583,600,598,587,580
589,583,600,598,587,580
588,593,595,591,601,591
588,593,595,591,601,591
588,593,595,591,601,591
585,583,583,587,589,591
585,583,583,587,589,591
585,583,583,587,589,591
583,588,587,591,584,591
583,588,587,591,584,591
580,597,579,582,599,585
580,597,579,582,599,585
580,597,579,582,599,585
585,583,594,581,589,580
585,583,594,581,589,580
585,583,594,581,589,580
591,576,583,580,591,585
591,576,583,580,591,585
588,588,586,585,590,590
588,588,586,585,590,590
588,588,586,585,590,590
586,582,580,584,603,596
586,582,580,584,603,596
586,582,580,584,603,596
588,588,591,595,577,580
588,588,591,595,577,580
588,588,591,595,577,580
590,580,582,585,602,579
590,580,582,585,602,579
585,595,595,578,596,591
585,595,595,578,596,591
585,595,595,578,596,591
585,587,585,583,591,587
585,587,585,583,591,587
585,587,585,583,591,587
587,588,595,582,594,588
587,588,595,582,594,588
587,591,588,586,605,589
587,591,588,586,605,589
587,591,588,586,605,589
587,579,582,591,593,574
587,579,582,591,593,574
587,579,582,591,593,574
586,591,600,583,591,575
586,591,600,583,591,575
586,591,600,583,591,575
583,595,580,600,590,591
583,595,580,600,590,591
589,589,585,589,596,591
589,589,585,589,596,591
589,589,585,589,596,591
584,584,579,591,604,593
584,584,579,591,604,593
584,584,579,591,604,593
584,590,593,591,592,581
584,590,593,591,592,581
584,590,593,591,592,581
587,587,582,583,595,589
587,587,582,583,595,589
586,579,595,594,587,590
586,579,595,594,587,590
586,579,595,594,587,590
583,575,588,582,598,593
583,575,588,582,598,593
583,575,588,582,598,593
588,593,603,595,597,590
588,593,603,595,597,590
587,573,588,596,595,595
587,573,588,596,595,595
587,573,588,596,595,595
585,580,573,593,585,583
585,580,573,593,585,583
585,580,573,593,585,583
585,583,579,575,593,595
585,583,579,575,593,595
